gwcode,year,date,itt_alleg_vtall,itt_alleg_vtcriminal,itt_alleg_vtdissident,itt_alleg_vtmarginalized,itt_alleg_vtpow,itt_alleg_vtstateagent,itt_alleg_vtunst,itt_LoTUnknown,itt_LoTCriminal,itt_LoTDissident,itt_LoTMarginalized,itt_LoTStateAgent,itt_RstrctAccess,NY.GDP.MKTP.KD,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.KD,NY.GDP.PCAP.KD.ZG,pop,ln_NY.GDP.MKTP.KD,norm_ln_NY.GDP.MKTP.KD,norm_ln_pop,v2x_elecoff,v2xel_frefair,v2asuffrage,v2x_jucon,v2xlg_legcon,v2clacjust,v2clsocgrp,v2pepwrses,v2pepwrsoc,regime,dd_democracy,LJI,post.sd,ht_colonial,mrs_legalsys,epr_groups,epr_elf,epr_excluded_groups_count,epr_excluded_group_pop,epr_inpower_groups_count,epr_inpower_groups_pop,epr_regaut_groups_count,epr_regaut_group_pop,norm_ln1p_epr_excluded_groups_count,norm_sqrt_epr_excluded_group_pop,internal_confl,internal_confl_major,internal_confl_minor,internal_confl_part,internal_confl_part_major,internal_confl_part_minor,war,war_major,war_minor,any_conflict,any_conflict_major,any_conflict_minor,ext_conf,ext_conf_major,ext_conf_minor,gtd_events,gtd_killed,ccp_torture,ccp_prerel,ccp_habcorp,ccp_dueproc,ccp_speedtri,gmfd_functionallyfree,igo_n,igo_total,igo_p,NE.TRD.GNFS.ZS,norm_ln_NE.TRD.GNFS.ZS,hro_n,hro_secloc,year_poly1,year_poly2,yy_Unknown,yy_Criminal,yy_Dissident,yy_Marginalized,yy_StateAgent
155,1998,1998-01-01,8,3,1,0,0,1,3,Systematic,No Allegations,No Allegations,No Allegations,No Allegations,0,137.783126643784,4.324579496855642,9254.794788669562,2.9727033510407317,14887.756,4.925680902923854,0.6479454628336574,0.19599973127410136,1,0.966222165948605,1,0.9621159370954697,0.9005574756257334,0.21536213006511779,0.6688575230515102,0.382442927090531,1.3091529132938597,Presidential democracy,1,0.7296,0.0649,Spanish,Civil,3,0.8339500000000001,2,0.09,1,0.91,0,0,0.20140559093179905,0.04374238652480912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,79,337,0.2344213649851632,54.3211636799534,-0.27042096610514066,66,1,-0.01555836430457982,-0.01664554306119519,TRUE,FALSE,FALSE,FALSE,FALSE
155,1999,1999-01-01,24,13,3,0,0,1,7,Systematic,Routinely,No Allegations,No Allegations,No Allegations,0,137.215327660067,-0.41209616703280927,9100.999171455012,-1.6617939211665513,15076.952,4.921551426690806,0.6459575180391967,0.20494303325311622,1,0.967251003710166,1,0.9621159370954697,0.9005574756257334,0.21536213006511779,0.6688575230515102,0.382442927090531,1.3091529132938597,Presidential democracy,1,0.7768,0.0684,Spanish,Civil,3,0.8339500000000001,2,0.09,1,0.91,0,0,0.20140559093179905,0.04374238652480912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,0,0,1,78,330,0.23636363636363636,55.3472671124937,-0.24163562210619297,67,1,-0.007811750498621271,-0.02498464437948353,TRUE,FALSE,FALSE,FALSE,FALSE
155,2000,2000-01-01,3,1,1,0,0,0,1,No Allegations,Several,No Allegations,No Allegations,No Allegations,0,144.524703666117,5.326938419123281,9469.110467620523,4.044734970640146,15262.754,4.973450452567662,0.6709418968095126,0.21361733787534093,1,0.967251003710166,1,0.9621159370954697,0.9005574756257334,0.21536213006511779,0.9045021213693337,0.382442927090531,1.3091529132938597,Presidential democracy,1,0.8363,0.0687,Spanish,Civil,3,0.8339500000000001,2,0.09,1,0.91,0,0,0.20140559093179905,0.04374238652480912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,1,79,330,0.23939393939393938,59.3158221071443,-0.13511553654585157,72,1,-6.513669266272089e-5,-0.027773657456082283,FALSE,FALSE,FALSE,FALSE,FALSE
155,2001,2001-01-01,6,0,6,0,0,0,0,No Allegations,Several,No Allegations,No Allegations,No Allegations,0,149.29842300647198,3.3030473125087974,9666.476054854626,2.0843096921193487,15444.969,5.005947141907123,0.686585920594561,0.22202222396827892,1,0.966673516746842,1,0.9621159370954697,0.9005574756257334,0.21536213006511779,0.9045021213693337,0.382442927090531,1.3091529132938597,Presidential democracy,1,0.8629,0.066,Spanish,Civil,3,0.8339500000000001,2,0.09,1,0.91,0,0,0.20140559093179905,0.04374238652480912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,0,0,1,79,323,0.24458204334365324,63.1431262130829,-0.03893368103999845,69.666666666667,1,0.007681477113295828,-0.025012582290991466,FALSE,FALSE,FALSE,FALSE,FALSE
155,2002,2002-01-01,5,2,1,0,0,1,1,No Allegations,"Allegation, No LoT",No Allegations,"Allegation, No LoT",No Allegations,0,153.937081014428,3.1069705322707537,9852.833928495385,1.9278780869391239,15623.635,5.0365439540868975,0.7013153366432848,0.23016767591764403,1,0.966673516746842,1,0.9621159370954697,0.9005574756257334,0.21536213006511779,0.9045021213693337,0.382442927090531,1.3091529132938597,Presidential democracy,1,0.8924,0.0635,Spanish,Civil,3,0.8339500000000001,2,0.09,1,0.91,0,0,0.20140559093179905,0.04374238652480912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,78,327,0.23853211009174313,63.393725493721,-0.03284094164841476,67.333333333333,1,0.015428090919254378,-0.016701418884211068,FALSE,FALSE,FALSE,FALSE,FALSE
155,2003,2003-01-01,8,2,3,0,0,0,3,Widespread,"Allegation, No LoT",No Allegations,No Allegations,No Allegations,0,160.23472040317,4.091047684704212,10141.731982051759,2.9321315639031638,15799.542,5.076639742756663,0.7206175943310674,0.2380968470409521,1,0.966673516746842,1,0.9621159370954697,0.9005574756257334,0.21536213006511779,0.9045021213693337,0.382442927090531,1.3091529132938597,Presidential democracy,1,0.91,0.0563,Spanish,Civil,3,0.8339500000000001,2,0.09,1,0.91,0,0,0.20140559093179905,0.04374238652480912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,1,78,327,0.23853211009174313,66.3162866211741,0.03648772560000664,65,1,0.023174704725212932,-0.0028401672357411,TRUE,FALSE,FALSE,FALSE,FALSE
155,2004,2004-01-01,3,1,1,0,0,0,1,Widespread,No Allegations,No Allegations,No Allegations,No Allegations,0,171.786906198963,7.209539709450172,10754.306601666995,6.0401381213715215,15973.778,5.146254791272875,0.7541305304769184,0.24586414334165185,1,0.966673516746842,1,0.9621159370954697,0.9005574756257334,0.21536213006511779,0.9045021213693337,0.382442927090531,1.3091529132938597,Presidential democracy,1,0.9204,0.0522,Spanish,Civil,3,0.8339500000000001,2,0.09,1,0.91,0,0,0.20140559093179905,0.04374238652480912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,79,327,0.2415902140672783,69.733663353112,0.11377981970792579,NA,1,0.03092131853117148,0.01657117265441845,TRUE,FALSE,FALSE,FALSE,FALSE
155,2005,2005-01-01,0,0,0,0,0,0,0,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,181.652337025042,5.742830489451199,11249.867903232562,4.608026532261519,16147.064,5.202094624122805,0.7810120279775472,0.25350550918559916,1,0.9737288618552591,1,0.9621159370954697,0.9005574756257334,0.21536213006511779,0.9045021213693337,0.382442927090531,1.3091529132938597,Presidential democracy,1,0.9245,0.0504,Spanish,Civil,3,0.8339500000000001,2,0.09,1,0.91,0,0,0.20140559093179905,0.04374238652480912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,80,324,0.24691358024691357,71.6167608730547,0.15476724417301088,NA,1,0.038667932337130034,0.041532600786267575,FALSE,FALSE,FALSE,FALSE,FALSE
160,1995,1995-01-01,6,1,0,2,0,0,3,Several,Infrequent,No Allegations,Infrequent,No Allegations,0,267.011210297951,-2.845209610570756,7630.022274098985,-4.0576006753803355,34994.814,5.587290643653504,0.9664467849922197,0.8012764744028782,1,0.879336714101056,1,0.6126930428464888,0.7133258879040596,1.4331657640227993,1.366419009621064,1.6004789888232351,1.291856559397858,Presidential democracy,1,0.4302,0.0534,Spanish,Civil,2,0.941125,1,0.015,1,0.97,0,0,-0.3462452429070089,-0.6479612866198825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,1,1,0,1,80,323,0.2476780185758514,19.7714230903755,-1.8250662742428447,NA,NA,-0.03879820572245547,0.041672290343807275,FALSE,FALSE,FALSE,FALSE,FALSE
160,1996,1996-01-01,18,3,3,6,0,0,6,Several,Infrequent,Systematic,Infrequent,No Allegations,0,281.768091694844,5.526689827152268,7955.127651762768,4.2608706237646565,35419.682,5.641084362730065,0.992343275921775,0.8098229575676948,1,0.879336714101056,1,0.6126930428464888,0.7069827280311987,1.4331657640227993,1.366419009621064,1.6004789888232351,1.291856559397858,Presidential democracy,1,0.4489,0.0546,Spanish,Civil,2,0.941125,1,0.015,1,0.97,0,0,-0.3462452429070089,-0.6479612866198825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,1,0,1,1,0,1,80,325,0.24615384615384617,21.5064684057215,-1.695676926902704,NA,NA,-0.031051591916496923,0.01668292430045021,FALSE,FALSE,TRUE,FALSE,FALSE
160,1997,1997-01-01,10,1,3,5,0,0,1,Several,Infrequent,No Allegations,Routinely,No Allegations,0,304.622433397251,8.111046770745897,8500.940361846353,6.861143327632694,35833.969,5.719073086459735,1.029887329602068,0.818058444854006,1,0.8825081116572941,1,0.6126930428464888,0.7069827280311987,1.4331657640227993,1.366419009621064,1.6004789888232351,1.291856559397858,Presidential democracy,1,0.4666,0.0547,Spanish,Civil,2,0.941125,1,0.015,1,0.97,0,0,-0.3462452429070089,-0.6479612866198825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,1,79,328,0.24085365853658536,23.3361788437439,-1.570079265888845,NA,NA,-0.02330497811053837,-0.002756353501217277,FALSE,FALSE,FALSE,FALSE,FALSE
160,1998,1998-01-01,5,0,1,4,0,0,0,Several,Infrequent,No Allegations,Infrequent,No Allegations,0,316.350941905026,3.8501788515621733,8728.947651166132,2.682141970353237,36241.59,5.756852173002799,1.0480743185067938,0.8260690142064779,1,0.8825081116572941,1,0.6246610620493176,0.7069827280311987,1.4331657640227993,1.366419009621064,1.6004789888232351,1.291856559397858,Presidential democracy,1,0.4734,0.0555,Spanish,Civil,2,0.941125,1,0.015,1,0.97,0,0,-0.3462452429070089,-0.6479612866198825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,81,337,0.2403560830860534,23.3500279730689,-1.5691666602809713,NA,NA,-0.01555836430457982,-0.01664554306119519,FALSE,FALSE,FALSE,FALSE,FALSE
160,1999,1999-01-01,8,1,1,3,0,0,3,Several,Infrequent,No Allegations,Infrequent,No Allegations,0,305.641016669195,-3.3854570406325197,8339.894388680872,-4.457046576895043,36648.068,5.72241126513555,1.031494340890439,0.8339679004313053,1,0.8901252924075694,1,0.6396747285733098,0.7069827280311987,1.4331657640227993,1.366419009621064,1.6004789888232351,1.291856559397858,Presidential democracy,1,0.4966,0.0556,Spanish,Civil,2,0.941125,1,0.015,1,0.97,0,0,-0.3462452429070089,-0.6479612866198825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,82,330,0.24848484848484848,21.3827449624898,-1.7045516407949275,NA,NA,-0.007811750498621271,-0.02498464437948353,FALSE,FALSE,FALSE,FALSE,FALSE
160,2000,2000-01-01,29,4,3,13,0,0,9,Widespread,Systematic,Several,Several,No Allegations,0,303.229512290352,-0.7889989390570131,8182.686502308685,-1.8850105174659522,37057.452,5.714489985081344,1.0276810080219256,0.8418351973366441,1,0.8901252924075694,1,0.7208280914700411,0.7905441335585959,1.4331657640227993,1.366419009621064,1.2130062335818028,1.291856559397858,Presidential democracy,1,0.4991,0.0561,Spanish,Civil,2,0.941125,1,0.015,1,0.97,0,0,-0.3462452429070089,-0.6479612866198825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84,330,0.2545454545454545,22.6224447777343,-1.617860082619741,NA,NA,-6.513669266272089e-5,-0.027773657456082283,TRUE,TRUE,FALSE,FALSE,FALSE
160,2001,2001-01-01,32,0,8,11,0,0,13,Several,Systematic,No Allegations,Widespread,No Allegations,0,289.86060922318404,-4.40883968258565,7735.493364390103,-5.465113905957529,37471.509,5.669400149576417,1.0059745981247659,0.8497043823529824,1,0.8838249715926835,1,0.7226240556804142,0.8378614756083026,1.4331657640227993,1.366419009621064,1.2130062335818028,1.291856559397858,Presidential democracy,1,0.492,0.0573,Spanish,Civil,2,0.941125,1,0.015,1,0.97,0,0,-0.3462452429070089,-0.6479612866198825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,85,323,0.2631578947368421,21.8522554515453,-1.6711416663399088,NA,NA,0.007681477113295828,-0.025012582290991466,FALSE,TRUE,FALSE,TRUE,FALSE
160,2002,2002-01-01,26,5,3,12,0,0,6,Systematic,No Allegations,No Allegations,Several,No Allegations,0,258.281789127305,-10.89448482859024,6816.734855377775,-11.877180494288577,37889.37,5.554051194818466,0.950445194099519,0.8575581953886519,1,0.8838249715926835,1,0.6937077491734958,0.7416144063533403,1.4331657640227993,1.366419009621064,1.2130062335818028,1.291856559397858,Presidential democracy,1,0.4799,0.0566,Spanish,Civil,2,0.941125,1,0.015,1,0.97,0,0,-0.3462452429070089,-0.6479612866198825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85,327,0.2599388379204893,41.7527243585642,-0.6752030683890203,NA,NA,0.015428090919254378,-0.016701418884211068,TRUE,FALSE,FALSE,FALSE,FALSE
160,2003,2003-01-01,20,3,1,16,0,0,0,Systematic,Systematic,No Allegations,Systematic,No Allegations,0,281.10625620052804,8.837040795769395,7337.792037833034,7.643794184604275,38309.379,5.638732733803307,0.9912111932508448,0.8653655764591303,1,0.8848760603016533,1,0.6820970504509991,0.7454863577803489,1.4331657640227993,1.366419009621064,1.2130062335818028,1.291856559397858,Presidential democracy,1,0.4698,0.0583,Spanish,Civil,2,0.941125,1,0.015,1,0.97,0,0,-0.3462452429070089,-0.6479612866198825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,85,327,0.2599388379204893,40.6447480311085,-0.7165736864207337,NA,NA,0.023174704725212932,-0.0028401672357411,TRUE,TRUE,FALSE,TRUE,FALSE
160,2004,2004-01-01,16,7,5,1,0,0,3,Systematic,Systematic,Systematic,Systematic,No Allegations,0,306.488951656956,9.029573300681419,7913.743123624818,7.849106145584789,38728.696,5.725181707930337,1.0328280420722429,0.8730751713881441,1,0.8914301580668754,1,0.6820970504509991,0.7454863577803489,1.4331657640227993,1.366419009621064,1.2130062335818028,1.291856559397858,Presidential democracy,1,0.4724,0.0605,Spanish,Civil,2,0.941125,1,0.015,1,0.97,0,0,-0.3462452429070089,-0.6479612866198825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85,327,0.2599388379204893,40.692646108947,-0.7147620246488041,NA,1,0.03092131853117148,0.01657117265441845,TRUE,TRUE,TRUE,TRUE,FALSE
160,2005,2005-01-01,26,20,1,1,0,0,4,Several,Several,Systematic,Systematic,No Allegations,0,333.61831135041496,8.851659920134438,8522.52273238783,7.692688519869044,39145.488,5.809997559117317,1.0736586996034712,0.8806560621048508,1,0.8681379380732334,1,0.6820970504509991,0.7840294217928097,1.4331657640227993,1.366419009621064,1.2130062335818028,1.291856559397858,Presidential democracy,1,0.48,0.0589,Spanish,Civil,2,0.941125,1,0.015,1,0.97,0,0,-0.3462452429070089,-0.6479612866198825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,86,324,0.2654320987654321,40.5512709706238,-0.7201154514175215,NA,1,0.038667932337130034,0.041532600786267575,FALSE,FALSE,TRUE,TRUE,FALSE
165,1995,1995-01-01,4,0,0,3,0,0,1,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,25.942392888954398,-1.4475989642572715,8044.641748445611,-2.156516481981185,3224.804,3.2558784217022025,-0.15590349112251484,-0.8873211477486747,1,0.972091715942376,1,0.9272878987809594,0.9175776556821073,1.2871742925226632,1.2394981642043748,1.7665026595555073,3.2162597490623677,Presidential democracy,1,0.887,0.0667,Spanish,Civil,2,0.8305480000000001,1,0.078,1,0.908,0,0,-0.3462452429070089,-0.036971529427407966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,69,323,0.21362229102167182,38.0976748425287,-0.8161218904287338,43,1,-0.03879820572245547,0.041672290343807275,FALSE,FALSE,FALSE,FALSE,FALSE
165,1996,1996-01-01,0,0,0,0,0,0,0,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,27.3894486056395,5.577957757710236,8432.621140363173,4.822829953770511,3248.035,3.310157851843417,-0.12977317712967049,-0.8822376201186756,1,0.972091715942376,1,0.9272878987809594,0.9175776556821073,1.2871742925226632,1.2394981642043748,1.7665026595555073,3.2162597490623677,Presidential democracy,1,0.8961,0.0646,Spanish,Civil,2,0.8305480000000001,1,0.078,1,0.908,0,0,-0.3462452429070089,-0.036971529427407966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,68,325,0.20923076923076922,39.5284364552889,-0.7594121218977943,48.5,1,-0.031051591916496923,0.01668292430045021,FALSE,FALSE,FALSE,FALSE,FALSE
165,1997,1997-01-01,2,2,0,0,0,0,0,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,29.7306119115597,8.54768323243336,9089.122904411695,7.785263361425581,3271.01,3.3921772190908173,-0.09028875708153779,-0.8772457467144691,1,0.972091715942376,1,0.9150686506299293,0.9175776556821073,1.2871742925226632,1.2394981642043748,1.7665026595555073,3.2162597490623677,Presidential democracy,1,0.9006,0.0613,Spanish,Civil,2,0.8305480000000001,1,0.078,1,0.908,0,0,-0.3462452429070089,-0.036971529427407966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,1,68,328,0.2073170731707317,37.706397080707,-0.8320017159681933,54,1,-0.02330497811053837,-0.002756353501217277,FALSE,FALSE,FALSE,FALSE,FALSE
165,1998,1998-01-01,1,0,0,1,0,0,0,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,31.0741055816246,4.518890072163397,9438.883054606034,3.8481177322904485,3292.138,3.4363748544121417,-0.06901185557975652,-0.8726860294469881,1,0.972091715942376,1,0.922956007084414,0.9175776556821073,1.2871742925226632,1.2394981642043748,1.7665026595555073,3.2162597490623677,Presidential democracy,1,0.8996,0.0619,Spanish,Civil,2,0.8305480000000001,1,0.078,1,0.908,0,0,-0.3462452429070089,-0.036971529427407966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,71,337,0.21068249258160238,35.640015387289,-0.9186970750405602,53.5,1,-0.01555836430457982,-0.01664554306119519,FALSE,FALSE,FALSE,FALSE,FALSE
165,1999,1999-01-01,7,5,0,2,0,0,0,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,30.4715127554087,-1.9392121347886468,9207.792286933047,-2.448285102549488,3309.318,3.416792239136698,-0.07843899740156941,-0.8689998656393328,1,0.9703725602903931,1,0.9277375845151549,0.9175776556821073,1.2871742925226632,1.2394981642043748,1.7665026595555073,3.2162597490623677,Presidential democracy,1,0.8976,0.0634,Spanish,Civil,2,0.8305480000000001,1,0.078,1,0.908,0,0,-0.3462452429070089,-0.036971529427407966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,70,330,0.21212121212121213,33.3864489469027,-1.0191721527868591,53,1,-0.007811750498621271,-0.02498464437948353,FALSE,FALSE,FALSE,FALSE,FALSE
165,2000,2000-01-01,0,0,0,0,0,0,0,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,29.8834336943553,-1.9299306397218958,8997.660122741712,-2.2821123418426494,3321.245,3.397304269805345,-0.08782057632357294,-0.8664520294292865,1,0.9703725602903931,1,0.9188099400455064,0.9175776556821073,1.2871742925226632,1.5438949696944895,1.7665026595555073,3.2162597490623677,Presidential democracy,1,0.896,0.0653,Spanish,Civil,2,0.8305480000000001,1,0.078,1,0.908,0,0,-0.3462452429070089,-0.036971529427407966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,71,330,0.21515151515151515,36.7137381507902,-0.8730395656546128,55,1,-6.513669266272089e-5,-0.027773657456082283,FALSE,FALSE,FALSE,FALSE,FALSE
165,2001,2001-01-01,1,0,1,0,0,0,0,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,28.7346756646007,-3.8441299668036146,8636.545266137147,-4.013430732861781,3327.103,3.3581046047757925,-0.10669143684977384,-0.8652039967439173,1,0.9703725602903931,1,0.9342892807615508,0.9175776556821073,1.2871742925226632,1.5438949696944895,1.7665026595555073,3.2162597490623677,Presidential democracy,1,0.8977,0.0642,Spanish,Civil,2,0.8305480000000001,1,0.078,1,0.908,0,0,-0.3462452429070089,-0.036971529427407966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,72,323,0.22291021671826625,36.3095126435057,-0.8900696275865951,55.6666666666667,1,0.007681477113295828,-0.025012582290991466,FALSE,FALSE,FALSE,FALSE,FALSE
165,2002,2002-01-01,2,1,1,0,0,0,0,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,26.5129084699633,-7.732007211671708,7967.162564863438,-7.750584066273329,3327.773,3.27763172646569,-0.14543137153000724,-0.8650613949266002,1,0.9703725602903931,1,0.9342892807615508,0.9175776556821073,1.2871742925226632,1.5438949696944895,1.7665026595555073,3.2162597490623677,Presidential democracy,1,0.8976,0.0633,Spanish,Civil,2,0.8305480000000001,1,0.078,1,0.908,0,0,-0.3462452429070089,-0.036971529427407966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,73,327,0.22324159021406728,40.02906730756,-0.740052742370166,56.3333333333333,1,0.015428090919254378,-0.016701418884211068,FALSE,FALSE,FALSE,FALSE,FALSE
165,2003,2003-01-01,1,0,1,0,0,0,0,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,26.7264126579005,0.8052839173758819,8036.479224251024,0.8700294342340172,3325.637,3.2856523145562333,-0.1415702314136147,-0.8655161182186449,1,0.9703725602903931,1,0.8954303396116541,0.9175776556821073,1.2871742925226632,1.5438949696944895,1.7665026595555073,3.2162597490623677,Presidential democracy,1,0.9025,0.0631,Spanish,Civil,2,0.8305480000000001,1,0.078,1,0.908,0,0,-0.3462452429070089,-0.036971529427407966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,73,327,0.22324159021406728,51.7591995826472,-0.3447351546352594,NA,NA,0.023174704725212932,-0.0028401672357411,FALSE,FALSE,FALSE,FALSE,FALSE
165,2004,2004-01-01,6,3,1,2,0,0,0,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,28.0638452071376,5.0041603650901685,8442.549555469397,5.052838685789271,3324.096,3.3344821004653817,-0.11806339586486424,-0.8658443560709647,1,0.9692821924499065,1,0.9323296455106498,0.9248354366312315,1.2871742925226632,1.5438949696944895,1.7665026595555073,3.2162597490623677,Presidential democracy,1,0.906,0.062,Spanish,Civil,2,0.8305480000000001,1,0.078,1,0.908,0,0,-0.3462452429070089,-0.036971529427407966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,73,327,0.22324159021406728,61.4766880860242,-0.08007490624456325,NA,1,0.03092131853117148,0.01657117265441845,FALSE,FALSE,FALSE,FALSE,FALSE
165,2005,2005-01-01,2,0,1,0,0,0,1,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,30.157445133499902,7.460132105595517,9068.239209354519,7.4111457655558155,3325.612,3.4064318291239024,-0.08342653625421849,-0.8655214420835401,1,0.9692821924499065,1,0.9503011699651204,0.9078987515745998,1.2871742925226632,1.5438949696944895,1.5304551167796983,3.2162597490623677,Presidential democracy,1,0.9044,0.0606,Spanish,Civil,2,0.8305480000000001,1,0.078,1,0.908,0,0,-0.3462452429070089,-0.036971529427407966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,74,324,0.22839506172839505,58.8776963255774,-0.1465195147174838,NA,1,0.038667932337130034,0.041532600786267575,FALSE,FALSE,FALSE,FALSE,FALSE
200,1995,1995-01-01,32,10,3,7,0,1,11,Routinely,No Allegations,No Allegations,Systematic,No Allegations,0,1779.71085944201,2.4697344524823106,30696.14346786638,2.1736099060761913,57978.321,7.484206191575842,1.8796287907016498,1.1588284473472532,1,0.9016932085221051,1,0.9209578496516672,0.9497483254390413,2.290243120369471,1.8748416549570839,0.06911834493831798,0.6174881103353017,Parliamentary democracy,1,0.9717,0.021,Never colonized,Common,7,0.675039,4,0.07,3,0.9289999999999999,0,0,0.8913640440942963,-0.09428572864272297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,11,0,0,0,0,0,1,99,323,0.3065015479876161,50.0216175094739,-0.39726073140306967,82,28,-0.03879820572245547,0.041672290343807275,FALSE,FALSE,FALSE,TRUE,FALSE
200,1996,1996-01-01,33,9,3,7,0,4,10,Routinely,No Allegations,No Allegations,Systematic,No Allegations,0,1824.8915683144398,2.538654446745095,31378.846397170953,2.224067430552792,58156.745,7.509275849629248,1.8916974147628178,1.1610045554483326,1,0.9016932085221051,1,0.9209578496516672,0.9497483254390413,2.290243120369471,1.8748416549570839,0.06911834493831798,0.6174881103353017,Parliamentary democracy,1,0.9725,0.0207,Never colonized,Common,7,0.675039,4,0.07,3,0.9289999999999999,0,0,0.8913640440942963,-0.09428572864272297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,14,0,0,0,0,0,1,98,325,0.30153846153846153,51.2823322618637,-0.3589727811120017,89,29,-0.031051591916496923,0.01668292430045021,FALSE,FALSE,FALSE,TRUE,FALSE
